CUST_ID,ARTICLE_ID,RATING
AV8JH6BU0LTCR,#5277,1.0
AV8JH6BU0LTCR,#5617,1.0
AV8JH6BU0LTCR,#4014,0.0
AV8JH6BU0LTCR,#5072,1.0
AV8JH6BU0LTCR,#4436,1.0
AV8JH6BU0LTCR,#5987,0.0
AV8JH6BU0LTCR,#4716,0.0
AV8JH6BU0LTCR,#5316,0.0
AV8JH6BU0LTCR,#4924,1.0
AV8JH6BU0LTCR,#5869,0.0
AV8JH6BU0LTCR,#4857,0.0
AV8JH6BU0LTCR,#4091,0.0
AV8JH6BU0LTCR,#4266,1.0
AV8JH6BU0LTCR,#4778,0.0
AV8JH6BU0LTCR,#5234,1.0
AV8JH6BU0LTCR,#5027,0.0
AV8JH6BU0LTCR,#5982,1.0
AV8JH6BU0LTCR,#4122,0.0
AV8JH6BU0LTCR,#4846,1.0
AV8JH6BU0LTCR,#4510,0.0
AV8JH6BU0LTCR,#5334,1.0
AV8JH6BU0LTCR,#4342,0.0
AV8JH6BU0LTCR,#5245,1.0
AV8JH6BU0LTCR,#4988,0.0
AV8JH6BU0LTCR,#4025,1.0
AV8JH6BU0LTCR,#5256,1.0
AV8JH6BU0LTCR,#5856,1.0
AV8JH6BU0LTCR,#5925,1.0
AV8JH6BU0LTCR,#4232,0.0
AV8JH6BU0LTCR,#4769,0.0
AV8JH6BU0LTCR,#4199,1.0
AV8JH6BU0LTCR,#4141,0.0
AV8JH6BU0LTCR,#5991,1.0
AV8JH6BU0LTCR,#5874,1.0
AV8JH6BU0LTCR,#4692,1.0
AV8JH6BU0LTCR,#5798,1.0
AV8JH6BU0LTCR,#5073,1.0
AV8JH6BU0LTCR,#4443,0.0
AV8JH6BU0LTCR,#5592,1.0
AV8JH6BU0LTCR,#4667,0.0
AV8JH6BU0LTCR,#5759,0.0
AV8JH6BU0LTCR,#5756,0.0
AV8JH6BU0LTCR,#4601,0.0
AV8JH6BU0LTCR,#5415,1.0
AV8JH6BU0LTCR,#4447,0.0
AV8JH6BU0LTCR,#4243,0.0
A1HRH92NH49RX2,#4969,0.0
A1HRH92NH49RX2,#5310,0.0
A1HRH92NH49RX2,#4415,1.0
A1HRH92NH49RX2,#4648,1.0
A1HRH92NH49RX2,#5528,1.0
A1HRH92NH49RX2,#5534,1.0
A1HRH92NH49RX2,#4940,1.0
A1HRH92NH49RX2,#4348,1.0
A1HRH92NH49RX2,#4418,1.0
A1HRH92NH49RX2,#4658,0.0
A1HRH92NH49RX2,#5624,1.0
A1HRH92NH49RX2,#5270,1.0
A1HRH92NH49RX2,#4376,0.0
A1HRH92NH49RX2,#4053,1.0
A1HRH92NH49RX2,#5625,1.0
A1HRH92NH49RX2,#5715,1.0
A1HRH92NH49RX2,#4219,1.0
A1HRH92NH49RX2,#4880,1.0
A1HRH92NH49RX2,#5727,1.0
A1HRH92NH49RX2,#4040,0.0
A1HRH92NH49RX2,#4646,1.0
A1HRH92NH49RX2,#5153,1.0
A1HRH92NH49RX2,#4383,1.0
A1HRH92NH49RX2,#4114,1.0
A1HRH92NH49RX2,#4087,1.0
A1HRH92NH49RX2,#5450,1.0
A1HRH92NH49RX2,#5670,0.0
A1HRH92NH49RX2,#5649,1.0
A1HRH92NH49RX2,#4049,1.0
A1HRH92NH49RX2,#4701,0.0
A1HRH92NH49RX2,#5079,1.0
A1HRH92NH49RX2,#4947,0.0
A1HRH92NH49RX2,#4177,0.0
A1HRH92NH49RX2,#5344,1.0
A1HRH92NH49RX2,#5493,1.0
A1HRH92NH49RX2,#4626,1.0
A1HRH92NH49RX2,#5919,1.0
A1HRH92NH49RX2,#4068,0.0
A33Z2X2GR192YL,#4653,1.0
A1HRH92NH49RX2,#5257,1.0
A1HRH92NH49RX2,#5418,1.0
A1HRH92NH49RX2,#4142,1.0
A33Z2X2GR192YL,#4306,1.0
A1HRH92NH49RX2,#4120,1.0
A1HRH92NH49RX2,#5860,1.0
A1HRH92NH49RX2,#4586,0.0
A1HRH92NH49RX2,#5658,1.0
A33Z2X2GR192YL,#5666,1.0
A1HRH92NH49RX2,#5003,1.0
A1HRH92NH49RX2,#5577,1.0
A33Z2X2GR192YL,#4858,0.0
A1HRH92NH49RX2,#4373,0.0
A1HRH92NH49RX2,#4167,0.0
A1HRH92NH49RX2,#5067,0.0
A33Z2X2GR192YL,#5557,1.0
A33Z2X2GR192YL,#5606,0.0
A33Z2X2GR192YL,#4044,1.0
A33Z2X2GR192YL,#4472,1.0
A33Z2X2GR192YL,#4589,1.0
A33Z2X2GR192YL,#4315,1.0
A33Z2X2GR192YL,#4321,1.0
A33Z2X2GR192YL,#4437,0.0
A33Z2X2GR192YL,#5114,1.0
A33Z2X2GR192YL,#5990,1.0
A33Z2X2GR192YL,#5324,1.0
A33Z2X2GR192YL,#4714,1.0
A33Z2X2GR192YL,#5170,1.0
A33Z2X2GR192YL,#5630,1.0
A33Z2X2GR192YL,#4188,1.0
A33Z2X2GR192YL,#4282,0.0
A33Z2X2GR192YL,#5300,1.0
A33Z2X2GR192YL,#4802,1.0
A33Z2X2GR192YL,#4665,1.0
A33Z2X2GR192YL,#5808,1.0
A33Z2X2GR192YL,#5890,1.0
A33Z2X2GR192YL,#5839,0.0
A33Z2X2GR192YL,#5728,1.0
A33Z2X2GR192YL,#4774,1.0
A33Z2X2GR192YL,#5589,1.0
A33Z2X2GR192YL,#5987,1.0
A33Z2X2GR192YL,#5521,0.0
A33Z2X2GR192YL,#5852,1.0
A33Z2X2GR192YL,#4870,1.0
A33Z2X2GR192YL,#4424,0.0
A33Z2X2GR192YL,#4670,0.0
A33Z2X2GR192YL,#4776,1.0
A33Z2X2GR192YL,#5788,0.0
A33Z2X2GR192YL,#4765,1.0
A33Z2X2GR192YL,#4683,0.0
A33Z2X2GR192YL,#4223,0.0
A33Z2X2GR192YL,#4199,1.0
A33Z2X2GR192YL,#4209,1.0
A33Z2X2GR192YL,#5323,1.0
A33Z2X2GR192YL,#4253,0.0
A33Z2X2GR192YL,#5091,0.0
A33Z2X2GR192YL,#5271,1.0
A33Z2X2GR192YL,#4464,0.0
A33Z2X2GR192YL,#5046,0.0
A33Z2X2GR192YL,#5451,1.0
A33Z2X2GR192YL,#5304,1.0
AUGN7P7HPWY1H,#5861,0.0
AUGN7P7HPWY1H,#4435,0.0
AUGN7P7HPWY1H,#4861,0.0
AUGN7P7HPWY1H,#5396,0.0
AUGN7P7HPWY1H,#5211,1.0
AUGN7P7HPWY1H,#4851,1.0
AUGN7P7HPWY1H,#4269,0.0
AUGN7P7HPWY1H,#4957,0.0
AUGN7P7HPWY1H,#5588,0.0
A1G6FOCQ4G967A,#4713,1.0
A1G6FOCQ4G967A,#4724,0.0
A1G6FOCQ4G967A,#4921,0.0
A1G6FOCQ4G967A,#5256,0.0
A1G6FOCQ4G967A,#5010,1.0
A1G6FOCQ4G967A,#5684,1.0
A1G6FOCQ4G967A,#5229,0.0
A1G6FOCQ4G967A,#4217,0.0
A1G6FOCQ4G967A,#5037,1.0
A1G6FOCQ4G967A,#5590,0.0
A1G6FOCQ4G967A,#5765,1.0
A1G6FOCQ4G967A,#5110,1.0
A1G6FOCQ4G967A,#5151,0.0
A1G6FOCQ4G967A,#4306,1.0
A1G6FOCQ4G967A,#4755,1.0
A1G6FOCQ4G967A,#4940,0.0
A1G6FOCQ4G967A,#4021,0.0
A1G6FOCQ4G967A,#4768,0.0
A1G6FOCQ4G967A,#4011,1.0
A1G6FOCQ4G967A,#4543,1.0
A1G6FOCQ4G967A,#5538,1.0
A1G6FOCQ4G967A,#5726,1.0
A1G6FOCQ4G967A,#4135,0.0
A1G6FOCQ4G967A,#5924,1.0
A1G6FOCQ4G967A,#5794,0.0
A1G6FOCQ4G967A,#5324,0.0
A1G6FOCQ4G967A,#5508,1.0
A1G6FOCQ4G967A,#5555,0.0
A1G6FOCQ4G967A,#4795,1.0
A1G6FOCQ4G967A,#5944,0.0
A1G6FOCQ4G967A,#5756,1.0
A1G6FOCQ4G967A,#4776,1.0
A1G6FOCQ4G967A,#4585,1.0
A1G6FOCQ4G967A,#5878,0.0
A1G6FOCQ4G967A,#5178,1.0
A1G6FOCQ4G967A,#4124,1.0
A1G6FOCQ4G967A,#5169,0.0
A1G6FOCQ4G967A,#5948,1.0
A1G6FOCQ4G967A,#5758,0.0
A1G6FOCQ4G967A,#5683,0.0
A1G6FOCQ4G967A,#5005,1.0
A1G6FOCQ4G967A,#5059,0.0
A1G6FOCQ4G967A,#5269,0.0
A1G6FOCQ4G967A,#5663,1.0
A1G6FOCQ4G967A,#4863,1.0
A1G6FOCQ4G967A,#5023,1.0
A1G6FOCQ4G967A,#5019,0.0
A1G6FOCQ4G967A,#5744,0.0
A1G6FOCQ4G967A,#5593,0.0
A1G6FOCQ4G967A,#5761,0.0
A2H557RQ3T3LPX,#5333,1.0
A2H557RQ3T3LPX,#4404,1.0
A2H557RQ3T3LPX,#4169,1.0
A2H557RQ3T3LPX,#5537,1.0
A2H557RQ3T3LPX,#4067,1.0
A2H557RQ3T3LPX,#4714,0.0
A2H557RQ3T3LPX,#4371,1.0
A2H557RQ3T3LPX,#5219,1.0
A2H557RQ3T3LPX,#4818,1.0
AHFWMHXRTGDK9,#5828,0.0
AHFWMHXRTGDK9,#4707,0.0
AHFWMHXRTGDK9,#5875,1.0
AHFWMHXRTGDK9,#5071,1.0
AHFWMHXRTGDK9,#5861,1.0
AHFWMHXRTGDK9,#5329,1.0
AHFWMHXRTGDK9,#4552,0.0
AHFWMHXRTGDK9,#5169,0.0
AHFWMHXRTGDK9,#5967,0.0
AHFWMHXRTGDK9,#5415,1.0
AHFWMHXRTGDK9,#5033,1.0
AHFWMHXRTGDK9,#5934,1.0
AHFWMHXRTGDK9,#5286,0.0
AHFWMHXRTGDK9,#4438,1.0
AHFWMHXRTGDK9,#5769,1.0
AHFWMHXRTGDK9,#5059,1.0
AHFWMHXRTGDK9,#5190,1.0
AHFWMHXRTGDK9,#5838,1.0
AHFWMHXRTGDK9,#5698,1.0
AHFWMHXRTGDK9,#5451,1.0
AHFWMHXRTGDK9,#5865,0.0
AHFWMHXRTGDK9,#4099,1.0
AHFWMHXRTGDK9,#5922,1.0
AHFWMHXRTGDK9,#5593,0.0
AHFWMHXRTGDK9,#4485,1.0
AHFWMHXRTGDK9,#5530,1.0
AHFWMHXRTGDK9,#5649,1.0
AHFWMHXRTGDK9,#4018,0.0
AHFWMHXRTGDK9,#4449,0.0
AHFWMHXRTGDK9,#4652,0.0
AHFWMHXRTGDK9,#4062,1.0
AHFWMHXRTGDK9,#5206,0.0
AHFWMHXRTGDK9,#5898,1.0
AHFWMHXRTGDK9,#5593,0.0
AHFWMHXRTGDK9,#4296,1.0
AHFWMHXRTGDK9,#5375,0.0
AHFWMHXRTGDK9,#4787,1.0
AHFWMHXRTGDK9,#5249,0.0
AHFWMHXRTGDK9,#5138,1.0
AHFWMHXRTGDK9,#4248,1.0
AHFWMHXRTGDK9,#5646,0.0
AHFWMHXRTGDK9,#4348,1.0
AHFWMHXRTGDK9,#5549,1.0
AHFWMHXRTGDK9,#5548,0.0
AHFWMHXRTGDK9,#4771,0.0
AHFWMHXRTGDK9,#4595,1.0
AHFWMHXRTGDK9,#5353,1.0
AHFWMHXRTGDK9,#5744,0.0
AHFWMHXRTGDK9,#5829,1.0
AHFWMHXRTGDK9,#4570,1.0
A3EUES1SETEUS6,#4075,0.0
A3EUES1SETEUS6,#4139,1.0
A3EUES1SETEUS6,#5034,1.0
A3EUES1SETEUS6,#5707,1.0
A3EUES1SETEUS6,#5107,1.0
A3EUES1SETEUS6,#4376,1.0
A3EUES1SETEUS6,#4598,1.0
A3EUES1SETEUS6,#5592,1.0
A3EUES1SETEUS6,#5310,1.0
A3EUES1SETEUS6,#5933,1.0
A3EUES1SETEUS6,#5568,1.0
A3EUES1SETEUS6,#5526,1.0
A3EUES1SETEUS6,#5960,1.0
A3EUES1SETEUS6,#4672,1.0
A3EUES1SETEUS6,#4761,1.0
A3EUES1SETEUS6,#4811,1.0
A3EUES1SETEUS6,#5413,1.0
A3EUES1SETEUS6,#4510,1.0
A3EUES1SETEUS6,#5248,0.0
A3EUES1SETEUS6,#5960,1.0
A3EUES1SETEUS6,#5815,1.0
A3EUES1SETEUS6,#4378,0.0
A3EUES1SETEUS6,#4725,1.0
A3EUES1SETEUS6,#4503,0.0
A3EUES1SETEUS6,#4091,0.0
A3EUES1SETEUS6,#5114,1.0
A3EUES1SETEUS6,#5411,1.0
A3EUES1SETEUS6,#5845,1.0
A3EUES1SETEUS6,#5291,0.0
A3EUES1SETEUS6,#4603,1.0
A3EUES1SETEUS6,#4860,1.0
A3EUES1SETEUS6,#4812,1.0
A3EUES1SETEUS6,#4522,1.0
A3EUES1SETEUS6,#5115,1.0
A3EUES1SETEUS6,#4675,1.0
A3EUES1SETEUS6,#4013,1.0
A3EUES1SETEUS6,#5352,1.0
A3EUES1SETEUS6,#4685,1.0
A3EUES1SETEUS6,#4345,0.0
A3EUES1SETEUS6,#5662,1.0
A3EUES1SETEUS6,#5812,0.0
A3EUES1SETEUS6,#4914,1.0
A3EUES1SETEUS6,#4716,1.0
A3EUES1SETEUS6,#4035,1.0
A2343T22LV1V17,#4019,0.0
A2343T22LV1V17,#4474,1.0
A2343T22LV1V17,#4810,1.0
A2343T22LV1V17,#5665,1.0
A2343T22LV1V17,#4655,0.0
A2343T22LV1V17,#5428,1.0
A2343T22LV1V17,#4366,1.0
A2343T22LV1V17,#4223,1.0
A2343T22LV1V17,#4801,0.0
A2343T22LV1V17,#4674,0.0
A2343T22LV1V17,#4906,1.0
A2343T22LV1V17,#4832,1.0
A2343T22LV1V17,#4459,1.0
A2343T22LV1V17,#5355,1.0
A2343T22LV1V17,#5218,1.0
A2343T22LV1V17,#4546,0.0
A2343T22LV1V17,#5695,0.0
A2343T22LV1V17,#5072,1.0
A2343T22LV1V17,#4554,0.0
A2343T22LV1V17,#5525,0.0
A2343T22LV1V17,#5842,0.0
A2343T22LV1V17,#4131,0.0
A2343T22LV1V17,#5610,1.0
A2343T22LV1V17,#4714,1.0
A2343T22LV1V17,#5981,1.0
A2343T22LV1V17,#5048,0.0
A2343T22LV1V17,#5289,0.0
A2343T22LV1V17,#4063,1.0
A2343T22LV1V17,#4802,1.0
A2343T22LV1V17,#5503,1.0
A2343T22LV1V17,#4558,1.0
A2343T22LV1V17,#4653,1.0
A2343T22LV1V17,#4794,1.0
A2343T22LV1V17,#4561,1.0
A2343T22LV1V17,#5837,1.0
A2343T22LV1V17,#5571,1.0
A2343T22LV1V17,#5865,1.0
A2343T22LV1V17,#5323,1.0
A2343T22LV1V17,#4532,1.0
A2343T22LV1V17,#5108,1.0
A2343T22LV1V17,#4177,1.0
A2343T22LV1V17,#5646,0.0
A2343T22LV1V17,#4729,1.0
A2343T22LV1V17,#5549,1.0
A2343T22LV1V17,#5100,0.0
A2343T22LV1V17,#4603,0.0
A2343T22LV1V17,#5743,0.0
A2343T22LV1V17,#4436,0.0
A2343T22LV1V17,#4426,0.0
A5JVR3MIY6ZU7,#5825,0.0
A5JVR3MIY6ZU7,#5754,1.0
A5JVR3MIY6ZU7,#4260,1.0
A5JVR3MIY6ZU7,#5115,1.0
A5JVR3MIY6ZU7,#4885,1.0
A5JVR3MIY6ZU7,#5652,0.0
A5JVR3MIY6ZU7,#4192,1.0
A5JVR3MIY6ZU7,#4576,0.0
A5JVR3MIY6ZU7,#5972,1.0
A5JVR3MIY6ZU7,#4941,1.0
A5JVR3MIY6ZU7,#5263,0.0
A5JVR3MIY6ZU7,#5335,0.0
A5JVR3MIY6ZU7,#4436,0.0
A5JVR3MIY6ZU7,#4341,1.0
A5JVR3MIY6ZU7,#5341,1.0
A5JVR3MIY6ZU7,#5509,1.0
A5JVR3MIY6ZU7,#4203,1.0
A5JVR3MIY6ZU7,#5998,1.0
A5JVR3MIY6ZU7,#5516,1.0
A5JVR3MIY6ZU7,#5514,1.0
A5JVR3MIY6ZU7,#4975,1.0
A5JVR3MIY6ZU7,#4350,1.0
A3FH8K3XZJADMY,#4032,0.0
A30MVTZP96EHL4,#4238,0.0
A30MVTZP96EHL4,#5714,1.0
A30MVTZP96EHL4,#4407,1.0
A30MVTZP96EHL4,#4147,1.0
A30MVTZP96EHL4,#5406,0.0
A30MVTZP96EHL4,#4059,0.0
A30MVTZP96EHL4,#5383,1.0
A30MVTZP96EHL4,#5982,1.0
A30MVTZP96EHL4,#4522,1.0
A30MVTZP96EHL4,#4538,1.0
A30MVTZP96EHL4,#5835,1.0
A30MVTZP96EHL4,#5787,1.0
A30MVTZP96EHL4,#5647,1.0
A30MVTZP96EHL4,#5430,0.0
A30MVTZP96EHL4,#5137,1.0
A30MVTZP96EHL4,#4740,1.0
A30MVTZP96EHL4,#4701,1.0
A30MVTZP96EHL4,#5664,1.0
A30MVTZP96EHL4,#4035,0.0
A30MVTZP96EHL4,#5445,1.0
A30MVTZP96EHL4,#5440,1.0
A30MVTZP96EHL4,#4430,1.0
A3FH8K3XZJADMY,#5093,1.0
A30MVTZP96EHL4,#5998,1.0
A30MVTZP96EHL4,#5069,0.0
A30MVTZP96EHL4,#5144,1.0
A30MVTZP96EHL4,#4473,1.0
A30MVTZP96EHL4,#5397,0.0
A30MVTZP96EHL4,#5657,0.0
A30MVTZP96EHL4,#4901,1.0
A30MVTZP96EHL4,#5279,1.0
A30MVTZP96EHL4,#4619,0.0
A30MVTZP96EHL4,#4915,0.0
A30MVTZP96EHL4,#4803,1.0
A30MVTZP96EHL4,#5113,1.0
A30MVTZP96EHL4,#5948,1.0
A3FH8K3XZJADMY,#4039,0.0
A30MVTZP96EHL4,#5347,0.0
A30MVTZP96EHL4,#5884,0.0
A30MVTZP96EHL4,#5137,1.0
A3FPBA6Z1ZBVZE,#5229,0.0
A30MVTZP96EHL4,#4506,1.0
A3FPBA6Z1ZBVZE,#4384,1.0
A30MVTZP96EHL4,#4833,1.0
A30MVTZP96EHL4,#5446,0.0
A3FPBA6Z1ZBVZE,#4225,0.0
A3FPBA6Z1ZBVZE,#4042,0.0
A30MVTZP96EHL4,#5119,0.0
A30MVTZP96EHL4,#5780,1.0
A30MVTZP96EHL4,#5836,1.0
A3FPBA6Z1ZBVZE,#5637,0.0
A30MVTZP96EHL4,#4727,0.0
A3FPBA6Z1ZBVZE,#5662,1.0
A30MVTZP96EHL4,#5488,0.0
A3FPBA6Z1ZBVZE,#5775,1.0
A30MVTZP96EHL4,#4059,1.0
A3FPBA6Z1ZBVZE,#5398,0.0
A30MVTZP96EHL4,#5390,1.0
A3FPBA6Z1ZBVZE,#4781,1.0
A30MVTZP96EHL4,#4586,0.0
A30MVTZP96EHL4,#4685,0.0
A3FPBA6Z1ZBVZE,#4364,0.0
A3FPBA6Z1ZBVZE,#4838,0.0
A3FPBA6Z1ZBVZE,#5443,1.0
A3FPBA6Z1ZBVZE,#5506,1.0
A3FPBA6Z1ZBVZE,#4941,1.0
A3FPBA6Z1ZBVZE,#5746,1.0
A3FPBA6Z1ZBVZE,#4065,0.0
A3FPBA6Z1ZBVZE,#5876,0.0
A3FPBA6Z1ZBVZE,#5424,1.0
A3FPBA6Z1ZBVZE,#4723,0.0
A3FPBA6Z1ZBVZE,#4020,1.0
A3FPBA6Z1ZBVZE,#4598,1.0
A3FH8K3XZJADMY,#5062,1.0
A3FPBA6Z1ZBVZE,#4863,0.0
A3FPBA6Z1ZBVZE,#5237,0.0
A3FPBA6Z1ZBVZE,#5586,1.0
A3FPBA6Z1ZBVZE,#4831,1.0
A3FPBA6Z1ZBVZE,#5946,1.0
A3FPBA6Z1ZBVZE,#4556,0.0
A3FPBA6Z1ZBVZE,#5243,0.0
A3FPBA6Z1ZBVZE,#4462,0.0
A3FPBA6Z1ZBVZE,#4653,1.0
A3FPBA6Z1ZBVZE,#5346,1.0
A3FPBA6Z1ZBVZE,#4767,0.0
A3FPBA6Z1ZBVZE,#4590,1.0
A3FPBA6Z1ZBVZE,#5159,1.0
A3FPBA6Z1ZBVZE,#4829,0.0
A3FPBA6Z1ZBVZE,#4870,1.0
A3FPBA6Z1ZBVZE,#5184,0.0
A3FPBA6Z1ZBVZE,#4675,1.0
A3FPBA6Z1ZBVZE,#4540,1.0
A3FPBA6Z1ZBVZE,#5630,1.0
A3FH8K3XZJADMY,#5339,1.0
A3FPBA6Z1ZBVZE,#4355,1.0
A3FPBA6Z1ZBVZE,#4239,0.0
A3FPBA6Z1ZBVZE,#4072,1.0
A3FPBA6Z1ZBVZE,#4711,1.0
A3FPBA6Z1ZBVZE,#5564,0.0
A3FPBA6Z1ZBVZE,#4454,0.0
A3FPBA6Z1ZBVZE,#5477,1.0
A3FPBA6Z1ZBVZE,#5672,1.0
A3FPBA6Z1ZBVZE,#5024,0.0
A3FPBA6Z1ZBVZE,#5013,1.0
A3813SWFH1OWNO,#5524,1.0
A3813SWFH1OWNO,#4075,0.0
A3813SWFH1OWNO,#4119,0.0
A3813SWFH1OWNO,#4231,1.0
A3813SWFH1OWNO,#4457,1.0
A3813SWFH1OWNO,#4913,1.0
A3813SWFH1OWNO,#5238,0.0
A3813SWFH1OWNO,#4659,1.0
A3813SWFH1OWNO,#5225,1.0
A3813SWFH1OWNO,#4596,1.0
A3813SWFH1OWNO,#5472,1.0
A3813SWFH1OWNO,#5994,1.0
A3813SWFH1OWNO,#5899,1.0
A3813SWFH1OWNO,#4679,0.0
A3813SWFH1OWNO,#4645,1.0
A3813SWFH1OWNO,#4165,0.0
A3813SWFH1OWNO,#5438,0.0
A3813SWFH1OWNO,#4910,1.0
A3813SWFH1OWNO,#4822,1.0
A3813SWFH1OWNO,#4197,1.0
A3813SWFH1OWNO,#4554,1.0
A3813SWFH1OWNO,#5552,1.0
A3813SWFH1OWNO,#4570,1.0
A3813SWFH1OWNO,#5137,0.0
A3813SWFH1OWNO,#5849,0.0
A3813SWFH1OWNO,#4485,1.0
A3813SWFH1OWNO,#5783,1.0
A3813SWFH1OWNO,#4245,1.0
A3813SWFH1OWNO,#4959,0.0
A3813SWFH1OWNO,#5608,1.0
A3813SWFH1OWNO,#5859,0.0
A3813SWFH1OWNO,#4072,0.0
A3813SWFH1OWNO,#4496,1.0
A3813SWFH1OWNO,#4685,1.0
A3813SWFH1OWNO,#4016,0.0
A3813SWFH1OWNO,#4346,1.0
A3813SWFH1OWNO,#5525,1.0
A3813SWFH1OWNO,#4192,1.0
A3813SWFH1OWNO,#4160,1.0
A3813SWFH1OWNO,#4205,1.0
A3813SWFH1OWNO,#5953,0.0
A3813SWFH1OWNO,#5774,0.0
A3813SWFH1OWNO,#5954,1.0
A3813SWFH1OWNO,#4530,1.0
A3813SWFH1OWNO,#4389,1.0
A3813SWFH1OWNO,#5304,1.0
A3813SWFH1OWNO,#4582,0.0
A3813SWFH1OWNO,#4647,1.0
A3813SWFH1OWNO,#5013,1.0
AWIJA22L1YW6N,#4501,1.0
AWIJA22L1YW6N,#4389,1.0
AWIJA22L1YW6N,#5405,1.0
AWIJA22L1YW6N,#4506,0.0
AWIJA22L1YW6N,#4335,0.0
AWIJA22L1YW6N,#5638,0.0
AWIJA22L1YW6N,#5676,1.0
AWIJA22L1YW6N,#4499,0.0
AWIJA22L1YW6N,#5250,0.0
AWIJA22L1YW6N,#4959,0.0
AWIJA22L1YW6N,#5299,1.0
AWIJA22L1YW6N,#5199,1.0
AWIJA22L1YW6N,#5426,1.0
AWIJA22L1YW6N,#5526,1.0
AWIJA22L1YW6N,#5265,1.0
AWIJA22L1YW6N,#5867,1.0
AWIJA22L1YW6N,#5102,1.0
AWIJA22L1YW6N,#4148,1.0
AWIJA22L1YW6N,#5580,1.0
AWIJA22L1YW6N,#4388,0.0
AWIJA22L1YW6N,#5931,1.0
AWIJA22L1YW6N,#4759,1.0
AWIJA22L1YW6N,#4318,1.0
AWIJA22L1YW6N,#5100,1.0
AWIJA22L1YW6N,#4466,1.0
AWIJA22L1YW6N,#5220,0.0
AWIJA22L1YW6N,#4621,0.0
AWIJA22L1YW6N,#5047,1.0
AWIJA22L1YW6N,#5020,1.0
AWIJA22L1YW6N,#5465,1.0
AWIJA22L1YW6N,#5276,1.0
AWIJA22L1YW6N,#4310,1.0
AWIJA22L1YW6N,#4227,0.0
AWIJA22L1YW6N,#4251,1.0
AWIJA22L1YW6N,#4185,0.0
AWIJA22L1YW6N,#5624,1.0
AWIJA22L1YW6N,#4257,0.0
AWIJA22L1YW6N,#5923,1.0
AWIJA22L1YW6N,#4516,1.0
AWIJA22L1YW6N,#4451,0.0
AWIJA22L1YW6N,#5344,0.0
AWIJA22L1YW6N,#5105,1.0
AWIJA22L1YW6N,#5755,1.0
AWIJA22L1YW6N,#5319,0.0
AWIJA22L1YW6N,#4095,1.0
AWIJA22L1YW6N,#4564,1.0
AWIJA22L1YW6N,#5543,0.0
AWIJA22L1YW6N,#4996,1.0
AWIJA22L1YW6N,#5867,1.0
AWIJA22L1YW6N,#5974,1.0
AZSIQOEHMFQ4J,#4148,0.0
AZSIQOEHMFQ4J,#5347,0.0
AZSIQOEHMFQ4J,#5077,1.0
AZSIQOEHMFQ4J,#5839,0.0
AZSIQOEHMFQ4J,#4407,0.0
AZSIQOEHMFQ4J,#4708,0.0
AZSIQOEHMFQ4J,#4776,1.0
A1OS7VYYVLF0AX,#5088,1.0
AZSIQOEHMFQ4J,#5814,1.0
A1OS7VYYVLF0AX,#5973,1.0
A1OS7VYYVLF0AX,#4312,0.0
AZSIQOEHMFQ4J,#4985,0.0
A1OS7VYYVLF0AX,#5612,0.0
AZSIQOEHMFQ4J,#4888,0.0
A1OS7VYYVLF0AX,#4967,1.0
A1OS7VYYVLF0AX,#4715,0.0
A1OS7VYYVLF0AX,#4068,0.0
A1OS7VYYVLF0AX,#5245,1.0
A1OS7VYYVLF0AX,#4872,1.0
A1OS7VYYVLF0AX,#5740,1.0
A1OS7VYYVLF0AX,#4266,1.0
A1OS7VYYVLF0AX,#4262,1.0
A1OS7VYYVLF0AX,#5682,1.0
AZSIQOEHMFQ4J,#5961,1.0
A1OS7VYYVLF0AX,#4395,0.0
AZSIQOEHMFQ4J,#4070,1.0
A1OS7VYYVLF0AX,#5861,1.0
AZSIQOEHMFQ4J,#4537,1.0
AZSIQOEHMFQ4J,#5150,1.0
A1OS7VYYVLF0AX,#4140,1.0
A1OS7VYYVLF0AX,#5452,1.0
AZSIQOEHMFQ4J,#5365,0.0
A1OS7VYYVLF0AX,#4592,0.0
AZSIQOEHMFQ4J,#4324,1.0
A1OS7VYYVLF0AX,#5104,1.0
A1OS7VYYVLF0AX,#5894,1.0
AZSIQOEHMFQ4J,#5221,1.0
A1OS7VYYVLF0AX,#4955,1.0
AZSIQOEHMFQ4J,#5876,0.0
A1OS7VYYVLF0AX,#5755,0.0
AZSIQOEHMFQ4J,#4648,1.0
A1OS7VYYVLF0AX,#5155,1.0
A1OS7VYYVLF0AX,#4225,0.0
AZSIQOEHMFQ4J,#4446,0.0
AZSIQOEHMFQ4J,#5148,1.0
A1OS7VYYVLF0AX,#4037,0.0
AZSIQOEHMFQ4J,#5137,1.0
AZSIQOEHMFQ4J,#5498,1.0
A1OS7VYYVLF0AX,#5790,1.0
AZSIQOEHMFQ4J,#5218,1.0
AZSIQOEHMFQ4J,#5716,1.0
A1OS7VYYVLF0AX,#4764,1.0
AZSIQOEHMFQ4J,#4169,1.0
AZSIQOEHMFQ4J,#5344,0.0
A1OS7VYYVLF0AX,#4192,0.0
AZSIQOEHMFQ4J,#4111,1.0
AZSIQOEHMFQ4J,#4896,1.0
A1OS7VYYVLF0AX,#4324,1.0
AZSIQOEHMFQ4J,#5789,1.0
A1OS7VYYVLF0AX,#4276,0.0
AZSIQOEHMFQ4J,#4680,1.0
